2022-03-08T03:27:25.484647,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T03:28:25.426578,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T03:29:25.373401,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T03:30:25.316218,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T03:31:25.262133,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T03:32:25.204187,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T03:33:25.151091,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T03:34:25.092760,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T03:35:25.040048,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T03:36:24.981419,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T03:37:24.929312,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T03:38:24.871918,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T03:39:24.819756,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.27 KM,XOO
